"","latitude","longitude","month","snc"
"604",57.097446,-114.573807,4,0.213623046875
"605",57.097446,-114.573807,5,0.210177513460318
"606",57.097446,-114.573807,6,0.0547903562223332
"607",57.097446,-114.573807,7,0
"608",57.097446,-114.573807,8,0
"609",57.097446,-114.573807,9,0.00771416576268772
"610",57.097446,-114.573807,10,0.142989618703723
"611",57.097446,-114.573807,11,0.207689073350694
"612",57.097446,-114.573807,12,0.207689073350694
"613",56.911518,-116.249298,1,0.921875
"614",56.911518,-116.249298,2,0.921875
"615",56.911518,-116.249298,3,0.921875
"616",56.911518,-116.249298,4,0.921875
"617",56.911518,-116.249298,5,0.907832102643119
"618",56.911518,-116.249298,6,0.237297458729396
"619",56.911518,-116.249298,7,0
"620",56.911518,-116.249298,8,0.00165210571140051
"621",56.911518,-116.249298,9,0.06999421502567
"622",56.911518,-116.249298,10,0.731882834186157
"623",56.911518,-116.249298,11,0.896267361111111
"624",56.911518,-116.249298,12,0.896267361111111
"625",56.911518,-116.249298,1,0.921875
"626",56.911518,-116.249298,2,0.921875
"627",56.911518,-116.249298,3,0.921875
"628",56.911518,-116.249298,4,0.921875
"629",56.911518,-116.249298,5,0.907832102643119
"630",56.911518,-116.249298,6,0.237297458729396
"631",56.911518,-116.249298,7,0
"632",56.911518,-116.249298,8,0.00165210571140051
"633",56.911518,-116.249298,9,0.06999421502567
"634",56.911518,-116.249298,10,0.731882834186157
"635",56.911518,-116.249298,11,0.896267361111111
"636",56.911518,-116.249298,12,0.896267361111111
"637",56.549434,-112.45282,1,0.5419921875
"638",56.549434,-112.45282,2,0.5419921875
"639",56.549434,-112.45282,3,0.5419921875
"640",56.549434,-112.45282,4,0.5419921875
"641",56.549434,-112.45282,5,0.533736031916406
"642",56.549434,-112.45282,6,0.153564454004582
"643",56.549434,-112.45282,7,0.0150553385416667
"644",56.549434,-112.45282,8,0.0140840262174606
"645",56.549434,-112.45282,9,0.0180664064052204
"646",56.549434,-112.45282,10,0.338987942371104
"647",56.549434,-112.45282,11,0.526936848958333
"648",56.549434,-112.45282,12,0.526936848958333
"649",56.549434,-112.45282,1,0.5419921875
"650",56.549434,-112.45282,2,0.5419921875
"651",56.549434,-112.45282,3,0.5419921875
"652",56.549434,-112.45282,4,0.5419921875
"653",56.549434,-112.45282,5,0.533736031916406
"654",56.549434,-112.45282,6,0.153564454004582
"655",56.549434,-112.45282,7,0.0150553385416667
"656",56.549434,-112.45282,8,0.0140840262174606
"657",56.549434,-112.45282,9,0.0180664064052204
"658",56.549434,-112.45282,10,0.338987942371104
"659",56.549434,-112.45282,11,0.526936848958333
"660",56.549434,-112.45282,12,0.526936848958333
"661",56.708755,-116.375343,1,0.8798828125
"662",56.708755,-116.375343,2,0.8798828125
"663",56.708755,-116.375343,3,0.8798828125
"664",56.708755,-116.375343,4,0.8798828125
"665",56.708755,-116.375343,5,0.866479578945372
"666",56.708755,-116.375343,6,0.226488356323292
"667",56.708755,-116.375343,7,0
"668",56.708755,-116.375343,8,0.00157685091512071
"669",56.708755,-116.375343,9,0.0733235703988208
"670",56.708755,-116.375343,10,0.719044015225437
"671",56.708755,-116.375343,11,0.855441623263889
"672",56.708755,-116.375343,12,0.855441623263889
"673",56.708755,-116.375343,1,0.8798828125
"674",56.708755,-116.375343,2,0.8798828125
"675",56.708755,-116.375343,3,0.8798828125
"676",56.708755,-116.375343,4,0.8798828125
"677",56.708755,-116.375343,5,0.866479578945372
"678",56.708755,-116.375343,6,0.226488356323292
"679",56.708755,-116.375343,7,0
"680",56.708755,-116.375343,8,0.00157685091512071
"681",56.708755,-116.375343,9,0.0733235703988208
"682",56.708755,-116.375343,10,0.719044015225437
"683",56.708755,-116.375343,11,0.855441623263889
"684",56.708755,-116.375343,12,0.855441623263889
"685",56.176391,-112.548492,1,0.5419921875
"686",56.176391,-112.548492,2,0.5419921875
"687",56.176391,-112.548492,3,0.5419921875
"688",56.176391,-112.548492,4,0.5419921875
"689",56.176391,-112.548492,5,0.5419921875
"690",56.176391,-112.548492,6,0.244900177595102
"691",56.176391,-112.548492,7,0.0150553385416667
"692",56.176391,-112.548492,8,0.0140840262174606
"693",56.176391,-112.548492,9,0.0386420369872616
"694",56.176391,-112.548492,10,0.427377348972691
"695",56.176391,-112.548492,11,0.526936848958333
"696",56.176391,-112.548492,12,0.526936848958333
"697",55.970794,-112.23922,1,0.9013671875
"698",55.970794,-112.23922,2,0.9013671875
"699",55.970794,-112.23922,3,0.9013671875
"700",55.970794,-112.23922,4,0.9013671875
"701",55.970794,-112.23922,5,0.9013671875
"702",55.970794,-112.23922,6,0.403111448252781
"703",55.970794,-112.23922,7,0.0250379774305556
"704",55.970794,-112.23922,8,0.0234226236740748
"705",55.970794,-112.23922,9,0.0709409393991033
"706",55.970794,-112.23922,10,0.738216487897767
"707",55.970794,-112.23922,11,0.876329210069444
"708",55.970794,-112.23922,12,0.876329210069444
"709",56.161647,-118.7116,1,0.9169921875
"710",56.161647,-118.7116,2,0.9169921875
"711",56.161647,-118.7116,3,0.9169921875
"712",56.161647,-118.7116,4,0.9169921875
"713",56.161647,-118.7116,5,0.912062120106485
"714",56.161647,-118.7116,6,0.283588330157929
"715",56.161647,-118.7116,7,0
"716",56.161647,-118.7116,8,0
"717",56.161647,-118.7116,9,0.120567494899862
"718",56.161647,-118.7116,10,0.794562228851848
"719",56.161647,-118.7116,11,0.891520182291667
"720",56.161647,-118.7116,12,0.891520182291667
"721",56.161647,-118.711601,1,0.9169921875
"722",56.161647,-118.711601,2,0.9169921875
"723",56.161647,-118.711601,3,0.9169921875
"724",56.161647,-118.711601,4,0.9169921875
"725",56.161647,-118.711601,5,0.912062120106485
"726",56.161647,-118.711601,6,0.283588330157929
"727",56.161647,-118.711601,7,0
"728",56.161647,-118.711601,8,0
"729",56.161647,-118.711601,9,0.120567494899862
"730",56.161647,-118.711601,10,0.794562228851848
"731",56.161647,-118.711601,11,0.891520182291667
"732",56.161647,-118.711601,12,0.891520182291667
"733",56.161647,-118.7116,1,0.9169921875
"734",56.161647,-118.7116,2,0.9169921875
"735",56.161647,-118.7116,3,0.9169921875
"736",56.161647,-118.7116,4,0.9169921875
"737",56.161647,-118.7116,5,0.912062120106485
"738",56.161647,-118.7116,6,0.283588330157929
"739",56.161647,-118.7116,7,0
"740",56.161647,-118.7116,8,0
"741",56.161647,-118.7116,9,0.120567494899862
"742",56.161647,-118.7116,10,0.794562228851848
"743",56.161647,-118.7116,11,0.891520182291667
"744",56.161647,-118.7116,12,0.891520182291667
"745",55.805694,-113.99424,1,0.9375
"746",55.805694,-113.99424,2,0.9375
"747",55.805694,-113.99424,3,0.9375
"748",55.805694,-113.99424,4,0.9375
"749",55.805694,-113.99424,5,0.9375
"750",55.805694,-113.99424,6,0.4609375
"751",55.805694,-113.99424,7,0.0260416666666667
"752",55.805694,-113.99424,8,0.0243615590863758
"753",55.805694,-113.99424,9,0.0998263888888889
"754",55.805694,-113.99424,10,0.815692192978329
"755",55.805694,-113.99424,11,0.911458333333333
"756",55.805694,-113.99424,12,0.911458333333333
"757",55.443119,-112.50106,1,0.9638671875
"758",55.443119,-112.50106,2,0.9638671875
"759",55.443119,-112.50106,3,0.9638671875
"760",55.443119,-112.50106,4,0.9638671875
"761",55.443119,-112.50106,5,0.9638671875
"762",55.443119,-112.50106,6,0.45962185660998
"763",55.443119,-112.50106,7,0.0267740885416667
"764",55.443119,-112.50106,8,0.0250467277235455
"765",55.443119,-112.50106,9,0.142795143442021
"766",55.443119,-112.50106,10,0.842088262240092
"767",55.443119,-112.50106,11,0.937093098958333
"768",55.443119,-112.50106,12,0.937093098958333
"769",55.034576,-112.233109,1,0.9375
"770",55.034576,-112.233109,2,0.9375
"771",55.034576,-112.233109,3,0.9375
"772",55.034576,-112.233109,4,0.9375
"773",55.034576,-112.233109,5,0.9375
"774",55.034576,-112.233109,6,0.454861111111111
"775",55.034576,-112.233109,7,0.0260416666666667
"776",55.034576,-112.233109,8,0.0252016128247811
"777",55.034576,-112.233109,9,0.162326388888889
"778",55.034576,-112.233109,10,0.818212355176608
"779",55.034576,-112.233109,11,0.911458333333333
"780",55.034576,-112.233109,12,0.911458333333333
"781",55.034576,-112.23311,1,0.9375
"782",55.034576,-112.23311,2,0.9375
"783",55.034576,-112.23311,3,0.9375
"784",55.034576,-112.23311,4,0.9375
"785",55.034576,-112.23311,5,0.9375
"786",55.034576,-112.23311,6,0.454861111111111
"787",55.034576,-112.23311,7,0.0260416666666667
"788",55.034576,-112.23311,8,0.0252016128247811
"789",55.034576,-112.23311,9,0.162326388888889
"790",55.034576,-112.23311,10,0.818212355176608
"791",55.034576,-112.23311,11,0.911458333333333
"792",55.034576,-112.23311,12,0.911458333333333
"793",54.640964,-111.759758,1,0.7607421875
"794",54.640964,-111.759758,2,0.7607421875
"795",54.640964,-111.759758,3,0.7607421875
"796",54.640964,-111.759758,4,0.7607421875
"797",54.640964,-111.759758,5,0.7607421875
"798",54.640964,-111.759758,6,0.380371096233527
"799",54.640964,-111.759758,7,0.0211317274305556
"800",54.640964,-111.759758,8,0.019768390390608
"801",54.640964,-111.759758,9,0.133834277176195
"802",54.640964,-111.759758,10,0.671443592343065
"803",54.640964,-111.759758,11,0.739610460069444
"804",54.640964,-111.759758,12,0.739610460069444
"805",54.895935,-119.30656,1,0
"806",54.895935,-119.30656,2,0
"807",54.895935,-119.30656,3,0
"808",54.895935,-119.30656,4,0
"809",54.895935,-119.30656,5,0
"810",54.895935,-119.30656,6,0
"811",54.895935,-119.30656,7,0
"812",54.895935,-119.30656,8,0
"813",54.895935,-119.30656,9,0
"814",54.895935,-119.30656,10,0
"815",54.895935,-119.30656,11,0
"816",54.895935,-119.30656,12,0
"817",54.895935,-119.306557,1,0
"818",54.895935,-119.306557,2,0
"819",54.895935,-119.306557,3,0
"820",54.895935,-119.306557,4,0
"821",54.895935,-119.306557,5,0
"822",54.895935,-119.306557,6,0
"823",54.895935,-119.306557,7,0
"824",54.895935,-119.306557,8,0
"825",54.895935,-119.306557,9,0
"826",54.895935,-119.306557,10,0
"827",54.895935,-119.306557,11,0
"828",54.895935,-119.306557,12,0
"829",54.233108,-111.66065,1,0.7607421875
"830",54.233108,-111.66065,2,0.7607421875
"831",54.233108,-111.66065,3,0.7607421875
"832",54.233108,-111.66065,4,0.7607421875
"833",54.233108,-111.66065,5,0.7607421875
"834",54.233108,-111.66065,6,0.381075486540794
"835",54.233108,-111.66065,7,0.0211317274305556
"836",54.233108,-111.66065,8,0.019768390390608
"837",54.233108,-111.66065,9,0.142286967486143
"838",54.233108,-111.66065,10,0.671443592343065
"839",54.233108,-111.66065,11,0.739610460069444
"840",54.233108,-111.66065,12,0.739610460069444
"841",54.045711,-111.69119,1,0.8017578125
"842",54.045711,-111.69119,2,0.8017578125
"843",54.045711,-111.69119,3,0.8017578125
"844",54.045711,-111.69119,4,0.8017578125
"845",54.045711,-111.69119,5,0.8017578125
"846",54.045711,-111.69119,6,0.423149963633882
"847",54.045711,-111.69119,7,0.0222710503472222
"848",54.045711,-111.69119,8,0.0251447348338034
"849",54.045711,-111.69119,9,0.244239185626308
"850",54.045711,-111.69119,10,0.753623604774475
"851",54.045711,-111.69119,11,0.779486762152778
"852",54.045711,-111.69119,12,0.779486762152778
"853",53.975181,-111.10926,1,0.9580078125
"854",53.975181,-111.10926,2,0.9580078125
"855",53.975181,-111.10926,3,0.9580078125
"856",53.975181,-111.10926,4,0.9580078125
"857",53.975181,-111.10926,5,0.9580078125
"858",53.975181,-111.10926,6,0.516259774565697
"859",53.975181,-111.10926,7,0.026611328125
"860",53.975181,-111.10926,8,0.0291866172725956
"861",53.975181,-111.10926,9,0.300708007377883
"862",53.975181,-111.10926,10,0.902209864722358
"863",53.975181,-111.10926,11,0.931396484375
"864",53.975181,-111.10926,12,0.931396484375
"865",53.823879,-111.167091,1,0.984375
"866",53.823879,-111.167091,2,0.984375
"867",53.823879,-111.167091,3,0.984375
"868",53.823879,-111.167091,4,0.984375
"869",53.823879,-111.167091,5,0.984375
"870",53.823879,-111.167091,6,0.536848969757557
"871",53.823879,-111.167091,7,0.02734375
"872",53.823879,-111.167091,8,0.0361643152104484
"873",53.823879,-111.167091,9,0.363671883112854
"874",53.823879,-111.167091,10,0.94291834698783
"875",53.823879,-111.167091,11,0.95703125
"876",53.823879,-111.167091,12,0.95703125
"877",53.646213,-114.33432,1,0.9423828125
"878",53.646213,-114.33432,2,0.9423828125
"879",53.646213,-114.33432,3,0.9423828125
"880",53.646213,-114.33432,4,0.9423828125
"881",53.646213,-114.33432,5,0.9423828125
"882",53.646213,-114.33432,6,0.465083370606105
"883",53.646213,-114.33432,7,0.0261773003472222
"884",53.646213,-114.33432,8,0.0439103099827965
"885",53.646213,-114.33432,9,0.339432328525517
"886",53.646213,-114.33432,10,0.89762806892395
"887",53.646213,-114.33432,11,0.916205512152778
"888",53.646213,-114.33432,12,0.916205512152778
"889",53.646213,-114.33432,1,0.9423828125
"890",53.646213,-114.33432,2,0.9423828125
"891",53.646213,-114.33432,3,0.9423828125
"892",53.646213,-114.33432,4,0.9423828125
"893",53.646213,-114.33432,5,0.9423828125
"894",53.646213,-114.33432,6,0.465083370606105
"895",53.646213,-114.33432,7,0.0261773003472222
"896",53.646213,-114.33432,8,0.0439103099827965
"897",53.646213,-114.33432,9,0.339432328525517
"898",53.646213,-114.33432,10,0.89762806892395
"899",53.646213,-114.33432,11,0.916205512152778
"900",53.646213,-114.33432,12,0.916205512152778
"901",53.646213,-114.33432,1,0.9423828125
"902",53.646213,-114.33432,2,0.9423828125
"903",53.646213,-114.33432,3,0.9423828125
"904",53.646213,-114.33432,4,0.9423828125
"905",53.646213,-114.33432,5,0.9423828125
"906",53.646213,-114.33432,6,0.465083370606105
"907",53.646213,-114.33432,7,0.0261773003472222
"908",53.646213,-114.33432,8,0.0439103099827965
"909",53.646213,-114.33432,9,0.339432328525517
"910",53.646213,-114.33432,10,0.89762806892395
"911",53.646213,-114.33432,11,0.916205512152778
"912",53.646213,-114.33432,12,0.916205512152778
"913",53.588359,-113.994789,1,0.9423828125
"914",53.588359,-113.994789,2,0.9423828125
"915",53.588359,-113.994789,3,0.9423828125
"916",53.588359,-113.994789,4,0.9423828125
"917",53.588359,-113.994789,5,0.9423828125
"918",53.588359,-113.994789,6,0.464210793375969
"919",53.588359,-113.994789,7,0.0261773003472222
"920",53.588359,-113.994789,8,0.037154878075752
"921",53.588359,-113.994789,9,0.338559750674499
"922",53.588359,-113.994789,10,0.899316926797231
"923",53.588359,-113.994789,11,0.916205512152778
"924",53.588359,-113.994789,12,0.916205512152778
"925",53.588359,-113.994789,1,0.9423828125
"926",53.588359,-113.994789,2,0.9423828125
"927",53.588359,-113.994789,3,0.9423828125
"928",53.588359,-113.994789,4,0.9423828125
"929",53.588359,-113.994789,5,0.9423828125
"930",53.588359,-113.994789,6,0.464210793375969
"931",53.588359,-113.994789,7,0.0261773003472222
"932",53.588359,-113.994789,8,0.037154878075752
"933",53.588359,-113.994789,9,0.338559750674499
"934",53.588359,-113.994789,10,0.899316926797231
"935",53.588359,-113.994789,11,0.916205512152778
"936",53.588359,-113.994789,12,0.916205512152778
"937",52.939247,-114.774429,1,0.9892578125
"938",52.939247,-114.774429,2,0.9892578125
"939",52.939247,-114.774429,3,0.9892578125
"940",52.939247,-114.774429,4,0.9892578125
"941",52.939247,-114.774429,5,0.9892578125
"942",52.939247,-114.774429,6,0.517528402308623
"943",52.939247,-114.774429,7,0.0274793836805556
"944",52.939247,-114.774429,8,0.062050219418274
"945",52.939247,-114.774429,9,0.385627362049288
"946",52.939247,-114.774429,10,0.935185472170512
"947",52.939247,-114.774429,11,0.961778428819444
"948",52.939247,-114.774429,12,0.961778428819444
"949",52.864364,-116.285347,1,1
"950",52.864364,-116.285347,2,1
"951",52.864364,-116.285347,3,1
"952",52.864364,-116.285347,4,1
"953",52.864364,-116.285347,5,1
"954",52.864364,-116.285347,6,0.505555560605394
"955",52.864364,-116.285347,7,0.0277777777777778
"956",52.864364,-116.285347,8,0.0501792108019193
"957",52.864364,-116.285347,9,0.397222223588162
"958",52.864364,-116.285347,10,0.947132613923815
"959",52.864364,-116.285347,11,0.972222222222222
"960",52.864364,-116.285347,12,0.972222222222222
"961",52.864364,-116.285347,1,1
"962",52.864364,-116.285347,2,1
"963",52.864364,-116.285347,3,1
"964",52.864364,-116.285347,4,1
"965",52.864364,-116.285347,5,1
"966",52.864364,-116.285347,6,0.505555560605394
"967",52.864364,-116.285347,7,0.0277777777777778
"968",52.864364,-116.285347,8,0.0501792108019193
"969",52.864364,-116.285347,9,0.397222223588162
"970",52.864364,-116.285347,10,0.947132613923815
"971",52.864364,-116.285347,11,0.972222222222222
"972",52.864364,-116.285347,12,0.972222222222222
"973",52.864364,-116.285347,1,1
"974",52.864364,-116.285347,2,1
"975",52.864364,-116.285347,3,1
"976",52.864364,-116.285347,4,1
"977",52.864364,-116.285347,5,1
"978",52.864364,-116.285347,6,0.505555560605394
"979",52.864364,-116.285347,7,0.0277777777777778
"980",52.864364,-116.285347,8,0.0501792108019193
"981",52.864364,-116.285347,9,0.397222223588162
"982",52.864364,-116.285347,10,0.947132613923815
"983",52.864364,-116.285347,11,0.972222222222222
"984",52.864364,-116.285347,12,0.972222222222222
"985",52.716617,-116.383934,1,1
"986",52.716617,-116.383934,2,1
"987",52.716617,-116.383934,3,1
"988",52.716617,-116.383934,4,1
"989",52.716617,-116.383934,5,1
"990",52.716617,-116.383934,6,0.497222227768766
"991",52.716617,-116.383934,7,0.0277777777777778
"992",52.716617,-116.383934,8,0.0501792108019193
"993",52.716617,-116.383934,9,0.400000001200371
"994",52.716617,-116.383934,10,0.947132613923815
"995",52.716617,-116.383934,11,0.972222222222222
"996",52.716617,-116.383934,12,0.972222222222222
"997",52.709812,-116.084496,1,1
"998",52.709812,-116.084496,2,1
"999",52.709812,-116.084496,3,1
"1000",52.709812,-116.084496,4,1
"1001",52.709812,-116.084496,5,1
"1002",52.709812,-116.084496,6,0.496296301898029
"1003",52.709812,-116.084496,7,0.0277777777777778
"1004",52.709812,-116.084496,8,0.0492831534809536
"1005",52.709812,-116.084496,9,0.381481485130886
"1006",52.709812,-116.084496,10,0.942652328146829
"1007",52.709812,-116.084496,11,0.972222222222222
"1008",52.709812,-116.084496,12,0.972222222222222
"1009",52.525878,-116.379936,1,1
"1010",52.525878,-116.379936,2,1
"1011",52.525878,-116.379936,3,1
"1012",52.525878,-116.379936,4,1
"1013",52.525878,-116.379936,5,1
"1014",52.525878,-116.379936,6,0.53333333796925
"1015",52.525878,-116.379936,7,0.0277777777777778
"1016",52.525878,-116.379936,8,0.0358422936664687
"1017",52.525878,-116.379936,9,0.390740744148691
"1018",52.525878,-116.379936,10,0.949820786714554
"1019",52.525878,-116.379936,11,0.972222222222222
"1020",52.525878,-116.379936,12,0.972222222222222
"1021",52.525878,-116.379936,1,1
"1022",52.525878,-116.379936,2,1
"1023",52.525878,-116.379936,3,1
"1024",52.525878,-116.379936,4,1
"1025",52.525878,-116.379936,5,1
"1026",52.525878,-116.379936,6,0.53333333796925
"1027",52.525878,-116.379936,7,0.0277777777777778
"1028",52.525878,-116.379936,8,0.0358422936664687
"1029",52.525878,-116.379936,9,0.390740744148691
"1030",52.525878,-116.379936,10,0.949820786714554
"1031",52.525878,-116.379936,11,0.972222222222222
"1032",52.525878,-116.379936,12,0.972222222222222
"1033",52.525878,-116.379936,1,1
"1034",52.525878,-116.379936,2,1
"1035",52.525878,-116.379936,3,1
"1036",52.525878,-116.379936,4,1
"1037",52.525878,-116.379936,5,1
"1038",52.525878,-116.379936,6,0.53333333796925
"1039",52.525878,-116.379936,7,0.0277777777777778
"1040",52.525878,-116.379936,8,0.0358422936664687
"1041",52.525878,-116.379936,9,0.390740744148691
"1042",52.525878,-116.379936,10,0.949820786714554
"1043",52.525878,-116.379936,11,0.972222222222222
"1044",52.525878,-116.379936,12,0.972222222222222
"1045",52.514469,-116.083382,1,1
"1046",52.514469,-116.083382,2,1
"1047",52.514469,-116.083382,3,1
"1048",52.514469,-116.083382,4,1
"1049",52.514469,-116.083382,5,1
"1050",52.514469,-116.083382,6,0.534259263839987
"1051",52.514469,-116.083382,7,0.0277777777777778
"1052",52.514469,-116.083382,8,0.051075268122885
"1053",52.514469,-116.083382,9,0.402777780468265
"1054",52.514469,-116.083382,10,0.949820786714554
"1055",52.514469,-116.083382,11,0.972222222222222
"1056",52.514469,-116.083382,12,0.972222222222222
"1057",52.514469,-116.083382,1,1
"1058",52.514469,-116.083382,2,1
"1059",52.514469,-116.083382,3,1
"1060",52.514469,-116.083382,4,1
"1061",52.514469,-116.083382,5,1
"1062",52.514469,-116.083382,6,0.534259263839987
"1063",52.514469,-116.083382,7,0.0277777777777778
"1064",52.514469,-116.083382,8,0.051075268122885
"1065",52.514469,-116.083382,9,0.402777780468265
"1066",52.514469,-116.083382,10,0.949820786714554
"1067",52.514469,-116.083382,11,0.972222222222222
"1068",52.514469,-116.083382,12,0.972222222222222
"1069",52.514469,-116.083382,1,1
"1070",52.514469,-116.083382,2,1
"1071",52.514469,-116.083382,3,1
"1072",52.514469,-116.083382,4,1
"1073",52.514469,-116.083382,5,1
"1074",52.514469,-116.083382,6,0.534259263839987
"1075",52.514469,-116.083382,7,0.0277777777777778
"1076",52.514469,-116.083382,8,0.051075268122885
"1077",52.514469,-116.083382,9,0.402777780468265
"1078",52.514469,-116.083382,10,0.949820786714554
"1079",52.514469,-116.083382,11,0.972222222222222
"1080",52.514469,-116.083382,12,0.972222222222222
"1081",52.360622,-116.184082,1,0.7919921875
"1082",52.360622,-116.184082,2,0.7919921875
"1083",52.360622,-116.184082,3,0.7919921875
"1084",52.360622,-116.184082,4,0.7919921875
"1085",52.360622,-116.184082,5,0.7919921875
"1086",52.360622,-116.184082,6,0.423129162026776
"1087",52.360622,-116.184082,7,0.0219997829861111
"1088",52.360622,-116.184082,8,0.0354835203745299
"1089",52.360622,-116.184082,9,0.315330224059936
"1090",52.360622,-116.184082,10,0.749411960442861
"1091",52.360622,-116.184082,11,0.769992404513889
"1092",52.360622,-116.184082,12,0.769992404513889
"1093",51.51881,-115.188652,1,0.223876953125
"1094",51.51881,-115.188652,2,0.223876953125
"1095",51.51881,-115.188652,3,0.223876953125
"1096",51.51881,-115.188652,4,0.223876953125
"1097",51.51881,-115.188652,5,0.220266033377912
"1098",51.51881,-115.188652,6,0.0491285556151221
"1099",51.51881,-115.188652,7,0
"1100",51.51881,-115.188652,8,0.00361091863467462
"1101",51.51881,-115.188652,9,0.05824946731122
"1102",51.51881,-115.188652,10,0.205621753301885
"1103",51.51881,-115.188652,11,0.217658148871528
"1104",51.51881,-115.188652,12,0.217658148871528
"1105",51.468898,-114.585999,1,0.166748046875
"1106",51.468898,-114.585999,2,0.166748046875
"1107",51.468898,-114.585999,3,0.166748046875
"1108",51.468898,-114.585999,4,0.166748046875
"1109",51.468898,-114.585999,5,0.162116155856185
"1110",51.468898,-114.585999,6,0.0287177202731578
"1111",51.468898,-114.585999,7,0
"1112",51.468898,-114.585999,8,0.00194240547716618
"1113",51.468898,-114.585999,9,0.0379815001765059
"1114",51.468898,-114.585999,10,0.153001791073216
"1115",51.468898,-114.585999,11,0.162116156684028
"1116",51.468898,-114.585999,12,0.162116156684028
"1117",51.198032,-115.772804,1,0.890625
"1118",51.198032,-115.772804,2,0.890625
"1119",51.198032,-115.772804,3,0.890625
"1120",51.198032,-115.772804,4,0.890625
"1121",51.198032,-115.772804,5,0.890625
"1122",51.198032,-115.772804,6,0.366145832050178
"1123",51.198032,-115.772804,7,0.0247395833333333
"1124",51.198032,-115.772804,8,0.036710349842906
"1125",51.198032,-115.772804,9,0.380164935977923
"1126",51.198032,-115.772804,10,0.84433803624577
"1127",51.198032,-115.772804,11,0.865885416666667
"1128",51.198032,-115.772804,12,0.865885416666667
"1129",51.19226,-115.465797,1,0.223876953125
"1130",51.19226,-115.465797,2,0.223876953125
"1131",51.19226,-115.465797,3,0.223876953125
"1132",51.19226,-115.465797,4,0.223876953125
"1133",51.19226,-115.465797,5,0.222873919539981
"1134",51.19226,-115.465797,6,0.0609442830577286
"1135",51.19226,-115.465797,7,0
"1136",51.19226,-115.465797,8,0.00341031203667323
"1137",51.19226,-115.465797,9,0.0644682712025113
"1138",51.19226,-115.465797,10,0.205822358942694
"1139",51.19226,-115.465797,11,0.217658148871528
"1140",51.19226,-115.465797,12,0.217658148871528
"1141",50.221923,-111.808769,1,0.609375
"1142",50.221923,-111.808769,2,0.609375
"1143",50.221923,-111.808769,3,0.609375
"1144",50.221923,-111.808769,4,0.609375
"1145",50.221923,-111.808769,5,0.609375
"1146",50.221923,-111.808769,6,0.446310763557752
"1147",50.221923,-111.808769,7,0.0191112231049273
"1148",50.221923,-111.808769,8,0.0207493281405833
"1149",50.221923,-111.808769,9,0.249956599178
"1150",50.221923,-111.808769,10,0.537298385467794
"1151",50.221923,-111.808769,11,0.591319445106718
"1152",50.221923,-111.808769,12,0.592447916666667
